Product_ID,Product_Category,Brand_Tier,Unit_Price,Discount_Percentage,Advertising_Spend,Competitor_Price,Store_Coverage_Count,Customer_Rating,Inventory_Availability_Percentage,Monthly_Units_Sold
PID003327,Furniture,Mid-range,198.72,6.6,5735.04,437.7,262,3.1,82.2,490
PID003328,Electronics,Mid-range,83.48,31.2,3958,314.26,205,4.4,63.9,645
PID003329,Furniture,Premium,1026.17,13.6,1961.26,324.07,182,4.7,82.6,5
PID003330,Electronics,Mid-range,337.63,17.4,1277.73,78.9,304,4,81.7,15
PID003331,Grocery,Budget,15.19,6,4340.28,55.63,518,3.4,,278
PID003332,Electronics,Premium,325.18,1.3,6734.43,261.95,202,4.5,88.6,474
PID003333,Beauty & Personal Care,Mid-range,28.46,18.1,4160.93,106.53,187,3.6,100,398
PID003334,Beauty & Personal Care,Premium,51.96,9.2,2774.64,,86,4.2,89.8,144
PID003335,Furniture,Mid-range,490.27,18.7,4922.05,49,306,3.3,79.9,5
PID003336,Apparel,Premium,71.31,5.2,4578.72,108.45,98,4.5,80.5,252
PID003337,Grocery,Mid-range,22.25,22.3,4570.57,86.86,236,3.7,75.4,365
PID003338,Apparel,Budget,39.75,28.5,4558.32,99.43,321,3.3,79.7,358
PID003339,,Mid-range,36.1,4.4,5330.25,118.06,334,4,93.3,536
PID003340,Beauty & Personal Care,Premium,56.25,3.8,264.02,59.06,109,4.6,88.4,54
PID003341,Electronics,Mid-range,,9.9,4119.67,151.59,302,4.5,71.5,276
PID003342,Toys & Games,Budget,16.28,9,5156.44,16.6,378,4.4,86.3,428
PID003343,Home & Kitchen,Budget,55.72,5,2084.87,20.31,527,4,86.6,239
PID003344,Home & Kitchen,Premium,124.52,18.5,3356.85,119.27,194,4.5,100,487
PID003345,Electronics,Budget,192.36,29.1,2449.32,283.76,387,3.5,80.3,461
PID003346,Electronics,Premium,548.02,2.2,2145.09,354.41,210,4,86.7,42
PID003347,Home & Kitchen,Budget,20.16,28.3,3371.12,84.42,246,3.3,97.1,353
PID003348,Apparel,Mid-range,25.75,4.2,5899.12,102.52,149,4,99.4,453
PID003349,Grocery,Budget,15.27,31.6,2462.03,33.92,280,3.9,100,341
PID003350,Electronics,Budget,114.59,48,5579.79,319.99,337,3.4,74.5,751
PID003351,Grocery,Budget,16.86,8.5,6202,51.13,252,3.5,83.7,279
PID003352,Grocery,Budget,13.67,10.5,3586.56,60.82,229,3.7,100,250
PID003353,Apparel,Mid-range,29.42,8.4,4111.7,21.39,312,3.2,88.7,166
PID003354,Beauty & Personal Care,Mid-range,16.48,18.9,,16.15,122,4,84.7,237
PID003355,Electronics,Mid-range,296.84,20.4,5456.28,366.87,198,4,74.1,497
PID003356,Furniture,Premium,539.34,10,6436.77,153.35,154,4.2,93.9,202
PID003357,Grocery,Budget,8.21,9.1,2873.73,67.38,427,3.3,86.9,347
PID003358,Furniture,Mid-range,228.78,13.7,6624.57,49,345,4.2,79,355
PID003359,Beauty & Personal Care,Budget,14.15,43.4,5708.52,75.42,351,3.1,92.2,696
PID003360,Sports & Fitness,Mid-range,47.8,22.2,4003.78,79.18,120,3.4,74.7,171
PID003361,Furniture,Mid-range,,25.1,4861.86,49,263,3.9,100,359
PID003362,Electronics,Mid-range,239.53,22.2,4619.26,176.81,179,4,95.6,363
PID003363,Beauty & Personal Care,,20.32,16.7,5229.33,78.85,156,3.4,80.9,359
PID003364,Apparel,Budget,11.77,19.7,3706.92,113.61,436,4.4,85.8,589
PID003365,Sports & Fitness,Mid-range,57.6,23.7,874.83,121.03,369,4.4,79,354
PID003366,Electronics,Mid-range,280.22,6.4,4553.41,309.07,187,3.7,93.4,336
PID003367,Grocery,Budget,12.48,6.3,2796.81,59.47,417,3.5,86.9,239
PID003368,Home & Kitchen,Mid-range,29.01,9.2,5743.38,61.57,175,4.2,83.3,286
PID003369,Toys & Games,Premium,51.73,5.3,5197.15,64.12,117,4.3,84.6,228
PID003370,Toys & Games,Premium,69.73,3.3,6043.13,143.68,124,4.2,87.9,314
PID003371,Apparel,Budget,32.54,16.4,2816.2,83.92,430,3.6,97.4,361
PID003372,Apparel,Mid-range,26.4,19.8,6510.67,67.85,194,3.8,81.6,370
PID003373,Grocery,Budget,10.6,11,585.74,74.66,498,3.3,84.2,187
PID003374,Electronics,Budget,136.77,43,5121.25,313.8,579,3.7,70.1,825
PID003375,Home & Kitchen,Mid-range,102.4,27.5,5359.33,176.51,285,3,75.2,322
PID003376,Apparel,Budget,16.73,18.2,4241.1,18.06,,2.9,90.6,281
PID003377,Furniture,Budget,245.46,21.8,4980.54,514.57,335,4,100,947
PID003378,Home & Kitchen,,88.45,27,3128.29,101.02,358,3.4,91.2,372
PID003379,,Mid-range,63.04,14.4,5127.37,55.22,318,4.4,66.9,300
PID003380,Toys & Games,Mid-range,48.05,8.1,8792.31,100.69,298,4.2,89.2,539
PID003381,Home & Kitchen,Budget,49.14,11,7444.71,20.31,505,3.6,89,555
PID003382,Grocery,budget,7.22,26.3,4664.68,22.47,527,4,83.4,514
PID003383,Beauty & Personal Care,Mid-range,31.2,36.4,3526.51,58.07,191,4.5,79.2,530
PID003384,Apparel,Premium,56.02,23.4,5712.21,60.36,183,4,95,425
PID003385,Apparel,Budget,25.06,3.4,7407.83,135.43,316,3.4,68.2,262
PID003386,Apparel,Budget,27.03,32.9,4486.55,76.64,257,3.7,90.8,448
PID003387,Toys & Games,Mid-range,22.98,12.3,4138.04,16.6,189,4.6,86.4,389
PID003388,,Mid-range,97.18,,5392.62,60.96,354,3.9,91.2,431
PID003389,Apparel,Mid-range,41.8,23.5,4691.03,44.82,225,4.3,75.2,377
PID003390,,Mid-range,16.92,16,5323.54,40.63,314,,100,382
PID003391,Grocery,Budget,10.53,5.4,4925.39,58.1,336,3.7,64.6,152
PID003392,Furniture,Premium,690.38,9.2,3855.3,137.81,155,3.7,85.2,5
PID003393,Beauty & Personal Care,Mid-range,22.63,7.2,6336.39,126.04,211,4.9,83.3,640
PID003394,Toys & Games,Premium,18.31,11.3,9754.39,51.46,160,4.5,98.3,650
PID003395,Toys & Games,Mid-range,32.18,23.7,2638.85,16.6,203,6.2,78.5,13
PID003396,Toys & Games,Budget,27.23,19.5,4043.94,68.38,521,3.6,,421
PID003397,Grocery,Mid-range,11.94,7.8,4488.46,94.01,321,4.2,79.7,423
PID003398,Furniture,Budget,244.47,36.9,4983.06,49,475,3.3,100,498
PID003399,Furniture,Mid-range,249.25,10.1,3481.16,137.67,252,4.2,67.3,120
PID003400,Electronics,Budget,153.76,20.4,4310.58,41.12,528,3.9,95.7,536
PID003401,Apparel,Mid-range,36.71,16,4153.79,74.62,273,3.5,98.7,394
PID003402,Beauty & Personal Care,Budget,27.07,23.3,4588.78,83.48,271,3.6,79.5,430
PID003403,Apparel,Mid-range,57.61,24,1126.62,69.03,365,3.5,100,306
PID003404,Home & Kitchen,Budget,28.59,24.1,2544.67,108.41,501,4.1,89.8,578
PID003405,FURNITURE,Mid-range,305.41,15.9,5737.86,200.36,182,4.3,85.4,415
PID003406,Electronics,Mid-range,280.08,27,150,137.25,272,3.5,85.1,31
PID003407,Grocery,Mid-range,10.67,15.8,3893.11,37.55,139,3.3,87.6,157
PID003408,Home & Kitchen,Premium,126.36,5.1,5470.23,69.17,119,4.4,100,324
PID003409,Beauty & Personal Care,Premium,23.51,5.4,6542.26,76.56,218,3.7,100,463
PID003410,Furniture,Premium,407.85,14,9337.62,225.24,99,4.6,76.9,460
PID003411,Grocery,Budget,12.15,22,3048.62,86.03,241,3,83.9,199
PID003412,Furniture,Mid-range,368.63,5.6,5919.22,49,359,3,86.3,20
PID003413,Electronics,Premium,364.1,16.9,3566.19,202.62,144,4.5,69,128
PID003414,Sports & Fitness,Mid-range,36.72,9.4,4522.39,64.68,282,4.5,88.9,469
PID003415,Beauty & Personal Care,Budget,16.8,33.4,1414.44,71.79,378,3.5,94.2,557
PID003416,Apparel,Mid-range,24.79,11.5,4727.74,56.23,283,4.3,82,417
PID003417,Electronics,Premium,587.3,12.4,8092.01,167.35,121,4.1,86.7,217
PID003418,Apparel,Mid-range,82.89,32.4,4052.3,18.06,191,3.6,90.8,338
PID003419,Grocery,Mid-range,11.48,24.1,2332.85,60.8,249,3.6,59.3,130
PID003420,Beauty & Personal Care,Budget,6.95,25.3,3407.78,81.14,344,2.9,86,268
PID003421,Electronics,Budget,146.26,30.4,3719.31,130.49,381,2.8,89.2,291
PID003422,Furniture,Mid-range,391.46,13,3503.71,406.24,255,3.8,75,289
PID003423,Electronics,Budget,164.93,31.6,1961.71,159.2,526,3.1,87.2,354
PID003424,Home & Kitchen,Mid-range,8.505540382,26.2,1307.6,20.31,284,3.7,68.9,187
PID003425,Sports & Fitness,Mid-range,69.1,2,3009.15,96.44,262,4,80.8,182
PID003426,Toys & Games,Mid-range,38.63,16.5,5191.52,16.6,201,3.6,79.7,187
PID003427,Beauty & Personal Care,Budget,14.49,26.1,3296.85,37.73,253,4.1,63.9,339
PID003428,Sports & Fitness,Mid-range,77.23,17.2,2731.77,77.54,335,3.8,70.3,190
PID003429,Beauty & Personal Care,Premium,24.43,4.5,2406.45,56.95,,4.1,62.1,5
PID003430,Apparel,Mid-range,58.12,3.6,3260.58,120.3,138,3.7,88.6,183
PID003431,Beauty & Personal Care,Budget,22.85,34.9,5100.58,16.15,550,3.4,92.5,697
PID003432,Electronics,Mid-range,258.68,12.5,2954.96,41.12,149,3.8,78.3,5
PID003433,Apparel,Budget,22.7,18.2,4900.38,44.12,452,3.5,90.2,404
PID003434,Apparel,Premium,27.99,19.7,5504.45,34.88,66,4.4,91.4,404
PID003435,Home & Kitchen,Premium,62.97,2.3,3448.17,58.06,180,4.1,79.7,94
PID003436,Apparel,Mid-range,33,8.2,5122.07,44.74,265,4.1,68.8,268
PID003437,Grocery,Premium,30.4,16.6,10292.07,40.59,155,4.3,83.9,592
PID003438,Beauty & Personal Care,Mid-range,23.18,1.1,4961.45,137.5,167,4.2,80.9,284
PID003439,Furniture,Mid-range,314.74,16.4,4053.48,299.9,336,4.3,91.4,496
PID003440,Home & Kitchen,Budget,36.68,46.5,3687.82,171.93,579,3.8,100,832
PID003441,Toys & Games,Mid-range,16.39,33.6,4709.81,114.9,271,4.2,100,607
PID003442,Furniture,Premium,557.01,10.4,6371.71,274.09,79,4.5,90.2,282
PID003443,Electronics,Budget,135.41,13.7,1642.43,111.38,431,3.1,66.2,23
PID003444,Grocery,Budget,16.12,,4958.15,78.47,401,3.4,75.1,235
PID003445,Sports & Fitness,Budget,,17.6,1502.14,19.19,268,3,86.6,19
PID003446,Home & Kitchen,Mid-range,81.33,12.9,6489.07,129.18,366,4,100,632
PID003447,Toys & Games,Budget,16.33,34,2388.3,68.43,345,4.1,76.3,371
PID003448,Grocery,Mid-range,10.62,31.1,3594.9,104.04,316,3.3,99.7,461
PID003449,Grocery,Budget,,22.1,1515.34,130.06,320,3.2,82.3,123
PID003450,Apparel,Mid-range,20.1,26.2,2885.38,87.31,226,3.7,,431
PID003451,Home & Kitchen,Budget,23.36,7.8,4635.54,24.37,412,3.3,81.9,231
PID003452,Electronics,Premium,275.25,8.7,9047.5,41.12,,4.4,82,337
PID003453,Electronics,Premium,591.03,0.8,3690.52,41.12,201,4.1,69.2,5
PID003454,Toys & Games,Premium,77.98,7.9,3067.49,107.34,171,4.5,81.3,150
PID003455,,Mid-range,41.64,23.5,6049.98,79.54,179,4.1,82.2,412
PID003456,Electronics,Mid-range,203.23,26.1,4931.37,222.72,349,4,83.1,517
PID003457,Beauty & Personal Care,Mid-range,35.82,12.1,6396.28,65.11,213,3.9,90.5,485
PID003458,Electronics,Premium,308.72,11.1,7252.38,118.39,145,3.9,67.5,97
PID003459,Furniture,Mid-range,236.35,5.9,2567.35,59.82,,4.4,88.5,116
PID003460,Electronics,Mid-range,283.4,16.3,3053.83,157.88,351,3.7,76.9,259
PID003461,Furniture,Premium,503.12,18.5,8346.74,233.97,159,3.9,88,472
PID003462,Sports & Fitness,Budget,17.08,21.3,4313.96,81.84,553,3.7,89.6,600
PID003463,Beauty & Personal Care,Budget,20.39,21.4,,93.26,265,3.6,94.3,334
PID003464,Beauty & Personal Care,,31.48,4.7,7702.62,70.49,111,4.6,82.6,505
PID003465,Grocery,Budget,14.29,19.4,5357.9,101.96,479,3.5,72.5,417
PID003466,Toys & Games,Mid-range,36.7,18.5,4506.55,37.34,198,4.2,83.3,313
PID003467,Furniture,Mid-range,344.98,10.1,3402.3,87.39,121,4.2,98,112
PID003468,Toys & Games,Mid-range,46.8,20.2,3911.6,83.21,375,4.3,86.3,468
PID003469,Beauty & Personal Care,Premium,53.23,10.3,6009.19,109.17,219,4.5,84.7,535
PID003470,Grocery,Budget,9.8,,7423.38,27.74,303,3.3,85.6,645
PID003471,Grocery,Budget,11.35,15,1753.28,69.22,507,4.3,84.8,407
PID003472,Home & Kitchen,Mid-range,23.66,9,,49.82,237,3.6,74.3,101
PID003473,Home & Kitchen,Budget,39.13,15.9,2750.69,112.07,308,3.1,87.4,277
PID003474,Sports & Fitness,Budget,23.31,35.5,5885.11,117.06,500,3.7,74.2,644
PID003475,Furniture,Budget,251.66,16.7,2573.21,267.31,365,3.3,72.8,231
PID003476,Grocery,Budget,14.95,16.2,4077.06,85.44,352,3.4,76.8,274
PID003477,Furniture,Mid-range,,23.6,3838.74,325.91,325,3.6,83.1,503
PID003478,Apparel,Budget,21.17,14.1,3907.96,20.34,274,3.2,87.1,117
PID003479,Beauty & Personal Care,Budget,22.84,15.9,5128.14,70.92,584,3.2,76.2,525
PID003480,Sports & Fitness,Mid-range,41.02,22.9,6291.47,107.18,,3.5,84.9,540
PID003481,Beauty & Personal Care,Premium,41.48,8.2,3758.82,75.39,220,4.1,100,454
PID003482,Home & Kitchen,Budget,48.74,23.9,3700.58,30.04,473,4.3,93.4,575
PID003483,Furniture,Mid-range,288.28,11.9,5097.66,232,274,3.8,86.3,332
PID003484,,Premium,125.26,3.5,5171.34,142.43,64,4.8,87.1,397
PID003485,Home & Kitchen,Budget,41.13,16,6448.49,99.49,339,3,90.4,392
PID003486,Home and Kitchen,Mid-range,80.42,21.7,3946.99,118.62,265,3.9,84.8,366
PID003487,Grocery,Budget,13.9,13.3,1443.47,78.3,564,3.2,75.6,256
PID003488,Electronics,Budget,143.62,9.6,6405.51,127.15,359,3.9,58.5,329
PID003489,Grocery,Budget,13.11,3.3,2084.03,15.02,363,3.3,85.7,101
PID003490,Beauty & Personal Care,Mid-range,32.59,12.5,3916.06,,324,4.2,88.9,533
PID003491,Beauty & Personal Care,Premium,29.08,12.2,1686.33,104.6,116,4.3,79.5,256
PID003492,apparel,Budget,29.75,9.8,5635.62,52.22,323,4,72.4,285
PID003493,Grocery,Mid-range,15.73,10.9,972.58,66.25,197,3.7,92.7,61
PID003494,Toys & Games,Budget,16.51,44.5,2788.88,16.6,574,3.6,97.2,593
PID003495,Beauty & Personal Care,Premium,51.83,7.9,10196.94,102,134,4.7,81.9,764
PID003496,Beauty & Personal Care,Mid-range,18.98,1.7,1128.91,78.1,269,3.7,94.4,173
PID003497,Sports & Fitness,Budget,28.41,40.5,3139.01,96.55,515,3.6,92,639
PID003498,Home & Kitchen,Premium,92.78,11.7,5747.13,123.21,70,4.7,86.3,423
PID003499,Electronics,Budget,180.89,29.1,3207.84,189.14,547,3.5,92.4,700
PID003500,Beauty & Personal Care,Budget,14.7,5.2,3446.48,54.19,445,3.1,89,294
PID003501,Beauty & Personal Care,Premium,38.67,12.8,5073.42,25.52,152,4.9,88,436
PID003502,Electronics,Mid-range,224.79,10.5,3885.36,41.12,282,3.9,95.4,265
PID003503,Grocery,Budget,15.48,5.4,4011.62,71.8,367,3.3,78,157
PID003504,Toys & Games,Mid-range,20.67,21.6,4369.81,31.33,307,4,,398
PID003505,Beauty & Personal Care,Premium,61.83,11.2,9450.36,110.41,214,4.5,89.6,751
PID003506,Home & Kitchen,Budget,,39.8,7491.01,46.47,589,4,81.7,866
PID003507,Home & Kitchen,Premium,108.09,13.6,4912.12,95.35,,4.1,76.8,229
PID003508,Home & Kitchen,Mid-range,54.91,18.8,2962.54,52.26,227,3.3,78.8,91
PID003509,Beauty & Personal Care,Mid-range,22.77,18.6,3086.82,62.36,338,3.9,98.7,447
PID003510,Home & Kitchen,Budget,73.03,42.7,3679.52,85.34,309,3.1,86.8,373
PID003511,Sports & Fitness,Mid-range,23.9,8,3122.86,71.31,233,4.7,82.7,382
PID003512,Apparel,Premium,129.95,14.6,4242.24,29.69,137,4.1,75.6,87
PID003513,Home & Kitchen,Premium,155.09,4.7,1403.59,20.31,82,4.4,92.7,5
PID003514,Electronics,Mid-range,272.3,28.3,,41.12,299,4,77.5,395
PID003515,Apparel,Budget,23.32,32.9,2669.57,18.06,347,3.8,100,434
PID003516,Sports & Fitness,Budget,41.81,13.1,1773.68,26.4,,3.3,81,173
PID003517,Grocery,Budget,18.94,4.7,3399.91,31.31,458,3.1,77.8,100
PID003518,Furniture,Mid-range,300.1,6.1,,203.27,155,3.4,77.2,5
PID003519,Toys & Games,Mid-range,28.62,15.6,3064.47,77.65,346,4.5,88.2,437
PID003520,Electronics,Mid-range,209.24,26.3,1765.61,193.38,179,3.9,82.2,275
PID003521,Apparel,Budget,31.28,12.4,3795.76,18.06,530,3.6,83.3,296
PID003522,Electronics,Mid-range,228.29,9.4,6070.15,224.94,280,3.6,73.8,312
PID003523,Home & Kitchen,Budget,50.74,22.1,2517.6,67.64,355,4,99.8,441
PID003524,Electronics,Mid-range,312.92,26.8,4347.75,282.21,239,3.7,93.2,514
PID003525,Furniture,Mid-range,191.76,16.8,2771.24,49,258,3.8,83.1,120
PID003526,Grocery,Mid-range,22.5,10.5,3141.7,68.26,180,3.4,76.7,75
PID003527,Home & Kitchen,Budget,41,36.1,4340.59,122.81,368,3.1,86.2,430
PID003528,Electronics,Premium,434.71,7.2,5770.96,41.12,101,4.2,89.8,44
PID003529,Furniture,Budget,246.75,21.2,3415.5,49,296,2.9,94.9,83
PID003530,Electronics,Mid-range,198.71,5.7,4172.66,77.12,143,3.9,96.5,205
PID003531,Toys & Games,Budget,24.18,16.4,2921.58,16.6,497,4.4,80,467
PID003532,Toys & Games,Budget,21.82,24.6,3617.51,27.81,540,3.3,,315
PID003533,Toys & Games,Premium,37.1,7.9,3573.22,16.6,162,4.8,88.9,299
PID003534,Beauty & Personal Care,Mid-range,9.12,5.9,7094.19,70.57,299,3.3,97.7,469
PID003535,Furniture,Mid-range,392.91,38.8,5179.86,168.42,372,4.3,80.5,596
PID003536,Beauty & Personal Care,Premium,35.98,7.5,6904.1,92.9,129,4.9,96.5,646
PID003537,Grocery,Mid-range,20.82,27.5,2702.03,102.46,371,4.8,100,653
PID003538,Electronics,Mid-range,,7.9,3897.24,41.12,329,4.3,86,210
PID003539,Apparel,Budget,33.8,31.8,1471.83,51.21,562,4.2,96.2,611
PID003540,Grocery,Mid-range,32.71,25.6,6657.18,97.33,229,3.4,65.5,279
PID003541,Furniture,Mid-range,306.38,19.9,4027.43,413.51,298,4.2,81.7,675
PID003542,Furniture,Premium,708.21,7.5,4955.94,295.46,125,4.4,91.1,109
PID003543,Furniture,Premium,541.5,10.4,5005.94,174.82,187,4.9,62.1,108
PID003544,Apparel,Budget,31.05,11.5,6881.19,151.97,508,3.6,77.7,548
PID003545,Toys & Games,Premium,48.82,4.4,4740.33,114.89,74,4.9,92,361
PID003546,Grocery,Budget,10.4,22.8,,52.33,,2.9,95.5,406
PID003547,Sports & Fitness,Premium,116.11,,7303.46,88.71,131,4.6,88.8,408
PID003548,Apparel,Budget,33.32,33.4,4827.42,56.69,492,3.5,85.7,454
PID003549,Toys & Games,Budget,21.98,4.7,5712.88,57.73,380,3.4,98.5,406
PID003550,Grocery,Budget,5.33,18.5,4168.65,46.87,583,3.4,100,599
PID003551,Toys & Games,Budget,20.34,24.6,566.71,80.72,278,3.8,75.2,131
PID003552,Grocery,Budget,13.28,24.3,2564.16,38.46,280,4,89.6,236
PID003553,Grocery,Budget,4.68,4.2,4073.75,53.82,313,3.2,100,275
PID003554,Home & Kitchen,Budget,55.83,11.4,4552.63,48.03,513,3.5,83.7,428
PID003555,Beauty & Personal Care,Mid-range,27.31,7.7,6164.56,125.32,132,3.9,100,399
PID003556,Home & Kitchen,Mid-range,69.24,17.7,5557.89,118.36,275,4.1,85.9,450
PID003557,Furniture,Mid-range,509.67,15.1,5590.72,155.23,372,4.7,96.3,439
PID003558,Beauty & Personal Care,Mid-range,24.8,8.5,6364.51,103.54,224,3.3,95.9,377
PID003559,Toys & Games,Premium,23.32,8.6,3591,48.12,84,4.4,91.3,213
PID003560,Electronics,Premium,157.36,14,8877.2,300.57,131,4,92.6,695
PID003561,Home & Kitchen,Premium,107.55,6,2555.12,55.59,191,3.8,91.9,116
PID003562,Apparel,Premium,35.08,5.6,5276.38,57.24,67,3.6,79.9,89
PID003563,,Budget,10.51,21,1736.57,61.28,433,4.1,94.7,354
PID003564,Furniture,Budget,287.84,6.3,1714.08,49,538,3.3,97.2,99
PID003565,Toys & Games,Mid-range,35.92,23.1,4229.96,137.76,,4.5,80.1,415
PID003566,Home & Kitchen,Budget,60.32,44.8,2511.31,82.93,494,3.6,90.5,499
PID003567,Apparel,Budget,41.98,19.5,3823.53,113.52,268,3.1,72.9,158
PID003568,Grocery,Budget,4.6,49.4,5072.35,97.22,275,2.6,88.7,396
PID003569,Sports & Fitness,Mid-range,379.8307357,2.6,3473.04,19.19,369,4,87.8,179
PID003570,Apparel,Premium,83,6.4,3264.93,134.57,140,4.5,94.8,347
PID003571,Beauty & Personal Care,Mid-range,30.49,10,,16.15,358,3.8,100,606
PID003572,Furniture,Premium,544.71,7.4,4737.64,149.33,164,4.1,77.3,5
PID003573,Grocery,Budget,13.84,20.6,3461.57,100.57,569,3.2,73.3,339
PID003574,Home & Kitchen,Mid-range,31.97,20.5,3874.99,75.94,344,4.1,82.7,451
PID003575,Apparel,Budget,39.46,13.4,3114.08,60.79,431,3.8,93.4,304
PID003576,Grocery,Mid-range,15.53,12.7,5307.47,51.98,331,4.3,95,466
PID003577,Beauty & Personal Care,Mid-range,19.26,21,,88.14,297,3.1,74.9,207
PID003578,Grocery,Budget,12.7,19.6,4570.03,30.4,524,3.5,93.4,399
PID003579,Beauty & Personal Care,Budget,14.57,29.4,4829.39,63.87,465,4.1,74.9,596
PID003580,Sports & Fitness,Mid-range,77.04,25.8,4797.51,19.19,379,3.8,93.3,482
PID003581,Beauty & Personal Care,Budget,27.41,31.5,5626.6,56.79,409,3.6,66.1,486
PID003582,Beauty & Personal Care,Premium,27.75,6.9,4097.36,47.56,164,3.6,100,276
PID003583,Beauty & Personal Care,Mid-range,32.97,36.9,6653.92,35.69,263,4.2,96.4,775
PID003584,Furniture,Premium,204.81,4.5,7851.76,179.35,81,4.4,91.7,434
PID003585,Electronics,Mid-range,250.18,18.2,5796.65,281.01,197,3.8,95,490
PID003586,Apparel,Mid-range,51.22,16.7,7760.89,41.49,360,4,96.3,584
PID003587,Sports & Fitness,Mid-range,72.7,3.2,4241.19,50.59,129,4.3,79.5,137
PID003588,Beauty & Personal Care,Mid-range,12.69,3.9,5548.3,36.11,373,3.2,84.3,310
PID003589,Furniture,Mid-range,414.4,34.8,3288.52,305.82,136,3.8,86.5,204
PID003590,Home & Kitchen,Premium,93.02,3.8,6299.93,179.28,157,3.6,77.1,239
PID003591,Home & Kitchen,Mid-range,53.68,25.9,5794.07,49.24,344,3.8,82.1,458
PID003592,Apparel,Budget,,21.5,150,106.66,244,3.4,100,191
PID003593,Electronics,Mid-range,248.24,9.4,3386.72,195.2,169,4.3,67.4,140
PID003594,Beauty & Personal Care,Mid-range,18.47,21.8,5439.3,91.9,124,4.4,70,397
PID003595,Toys & Games,Budget,19.46,15.1,4521.27,77.55,378,3.6,80.9,312
PID003596,Electronics,Mid-range,112.59,0.2,5263.83,278.45,216,4.2,96.9,586
PID003597,Electronics,Mid-range,241.99,5.1,2709.21,270.25,325,4.3,72.7,275
PID003598,Grocery,Mid-range,12.92,24.9,5169.22,40.91,335,4.1,95.4,554
PID003599,Electronics,Mid-range,367.52,19.9,5010.54,177.92,138,4.3,83,314
PID003600,Apparel,Mid-range,79.05,31.8,2345.94,105.11,184,4.5,82.1,368
PID003601,Grocery,Budget,11.65,56.5,3429.48,36.88,489,3.8,84.8,616
PID003602,Beauty & Personal Care,Budget,21.97,20.5,1498.63,16.15,286,3.5,97.6,132
PID003603,Furniture,Premium,717.46,5.8,6552.31,49,124,4.5,86.6,5
PID003604,Toys & Games,Premium,53.41,18.3,4588,123.87,111,4.7,77.7,423
PID003605,Beauty & Personal Care,Budget,24.53,28.4,3120.11,91.62,595,4.7,67.8,768
PID003606,Toys & Games,Budget,9.4,27.3,4967.6,75.74,514,3.7,84.2,500
PID003607,Home & Kitchen,Budget,,6.5,7394.35,94.13,,4.1,81.4,488
PID003608,Apparel,Mid-range,48.48,14,4581.36,106.64,304,3.9,100,407
PID003609,Apparel,Mid-range,27.08,28.4,771.71,34.9,,3.2,94,237
PID003610,Beauty & Personal Care,Budget,23.96,27.3,6520.82,32.42,479,3.2,93,706
PID003611,Electronics,Mid-range,191.93,18.8,4655.76,41.12,253,4.7,73.1,321
PID003612,Electronics,Premium,496.77,5.1,3292.04,206.89,145,3.4,85.6,5
PID003613,Apparel,Premium,28.05,13.2,6687.33,103.65,195,3.7,80.7,413
PID003614,Apparel,Mid-range,53.95,24.3,4509.7,29.59,250,3.5,91.6,413
PID003615,Beauty & Personal Care,Budget,25.62,17.9,3541.57,51.72,422,3.4,85.7,384
PID003616,Grocery,Mid-range,18.72,12.3,533.3876584,48.97,222,4.6,86.2,167
PID003617,Toys & Games,Mid-range,11.82,17.4,,94.37,,4,94.5,310
PID003618,Electronics,Budget,181.71,14.8,3893.79,259.41,534,2.7,86,344
PID003619,Home & Kitchen,Mid-range,47.79,21,4862.81,31.43,282,3.4,,245
PID003620,Beauty & Personal Care,Budget,18.85,19.2,4232.09,56.13,346,3.5,71.9,390
PID003621,Grocery,Budget,10.55,26,2883.38,54.91,478,3.7,79.6,467
PID003622,Sports & Fitness,Budget,28.31,12.8,4396.44,73.02,289,3.4,81.5,226
PID003623,Electronics,Mid-range,230.54,3.1,4209.88,63.13,164,4.2,75.2,5
PID003624,Grocery,Mid-range,14.57,17.8,2118.91,81.76,278,4.1,97.2,347
PID003625,Grocery,Mid-range,13.41,14.9,4004.12,72.61,342,3.3,82.5,299
PID003626,Sports & Fitness,Mid-range,105.48,,6386.1,19.19,163,4.6,,311
PID003627,Home & Kitchen,Premium,135.9,2.7,7924.42,76.75,140,3.9,75.1,231
PID003628,Home & Kitchen,Premium,82.41,14.4,5039.6,36.18,150,4.3,73,195
PID003629,Grocery,Budget,12.41,18,6111.61,22.56,,,74.2,343
PID003630,Beauty & Personal Care,Mid-range,26.04,23,4699.61,56.28,251,4,72.8,377
PID003631,Beauty & Personal Care,Premium,46.37,3.8,4782.11,110.93,121,3.9,74.9,250
PID003632,Toys & Games,Budget,22.27,20,3215.11,54.29,600,3.6,81.4,368
PID003633,GROCERY,Mid-range,24.7,20.3,4715.81,72.41,255,3.5,81.1,322
PID003634,Home & Kitchen,Mid-range,26.57,8.6,4123.39,112.82,253,3.9,70.1,314
PID003635,Toys & Games,Budget,8.56,30,3376.28,46.54,473,4.2,76.6,380
